,mean cluster ratio,mean fractional difference,mean fractional importance,species count,zero-weighted difference,zero-weighted importance,reaction string,subsystem class,subsystem sub-class,subsystem,role
rxn05146,0.42377363961177045,0.0977283853328372,0.00036804508752999123,2,0.006739888643643945,2.5382419829654567e-05,H2O + ATP + L-Glutamate --> ADP + Phosphate + L-Glutamate + H+,"['Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport']","['-', '-', '-', '-', '-', 'ABC transporters', 'ABC transporters', 'ABC transporters', 'ABC transporters']","['Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'ABC_transporter_glutamate_aspartate_(TC_3.A.1.3.4)', 'ABC_transporter_glutamate_aspartate_(TC_3.A.1.3.4)', 'ABC_transporter_glutamate_aspartate_(TC_3.A.1.3.4)', 'ABC_transporter_glutamate_aspartate_(TC_3.A.1.3.4)']","['Glutamate ABC transporter, periplasmic glutamine-binding protein', 'Glutamate Aspartate periplasmic binding protein precursor gltI (TC 3.A.1.3.4)', 'Glutamate Aspartate transport ATP-binding protein gltL (TC 3.A.1.3.4)', 'Glutamate Aspartate transport system permease protein gltJ (TC 3.A.1.3.4)', 'Glutamate Aspartate transport system permease protein gltK (TC 3.A.1.3.4)', 'Glutamate Aspartate periplasmic binding protein precursor gltI (TC 3.A.1.3.4)', 'Glutamate Aspartate transport ATP-binding protein gltL (TC 3.A.1.3.4)', 'Glutamate Aspartate transport system permease protein gltJ (TC 3.A.1.3.4)', 'Glutamate Aspartate transport system permease protein gltK (TC 3.A.1.3.4)']"
rxn29410,0.42395206313324124,0.1333351808897348,0.005738599211506473,12,0.055173178299200605,0.0023745927771750925,Gentiobiose <=> Gentiobiose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00399,0.42519469288846545,0.1432069657048576,0.004394199319083746,10,0.04938171231201986,0.0015152411445116367,NADPH + 3.0 O2 + 2.0 L-Arginine <=> 2.0 H2O + NADP + H+ + 2.0 Citrulline + 2.0 NO,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn18456,0.4256996265996151,0.1666446912885411,0.03687511447155188,19,0.10918100463732001,0.024159557757223647,H2O + ATP + beta D-Galactose --> ADP + Phosphate + H+ + beta D-Galactose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn15057,0.42663766252822044,0.014449622350684824,0.0005933763015490515,3,0.0014947885190363611,6.13837553326605e-05,NAD + D-erythro-Isocitric acid --> NADH + CO2 + 2-Oxoglutarate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn10999,0.4280271915273123,0.04309174635660239,0.002187466026211153,5,0.007429611440793515,0.00037714931486399194,L-Serine <=> L-Serine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00186,0.42861941310804014,0.0740638480106728,0.007138198613194671,6,0.015323554760828856,0.001476868678592001,2.0 H2O + ATP + 5-Oxoproline --> ADP + Phosphate + L-Glutamate + H+,"['Stress Response', 'Stress Response']","['Oxidative stress', 'Oxidative stress']","['Glutathione:_Biosynthesis_and_gamma-glutamyl_cycle', 'Glutathione:_gamma-glutamyl_cycle']","['5-oxoprolinase (EC 3.5.2.9)', '5-oxoprolinase (EC 3.5.2.9)']"
rxn03482,0.429434994133486,0.1082937646219147,0.0015291464108950416,3,0.011202803236749796,0.00015818755974776293,H2O + Salicin-6P --> beta-D-Glucose 6-phosphate + Saligenin,"['Carbohydrates', 'Carbohydrates']","['Di- and oligosaccharides', 'Di- and oligosaccharides']","['Beta-Glucoside_Metabolism', 'Beta-Glucoside_Metabolism']","['6-phospho-beta-glucosidase (EC 3.2.1.86)', '6-phospho-beta-glucosidase ascB (EC 3.2.1.86)']"
rxn01989,0.4303975173636767,0.04862838729066837,0.00032108171140778833,1,0.00167684094105753,1.1071783151992701e-05,D-Glucarate --> H2O + 5-Dehydro-4-deoxy-D-glucarate,"['Carbohydrates', 'Experimental Subsystems']","['Monosaccharides', 'Monosaccharides']","['D-galactarate,_D-glucarate_and_D-glycerate_catabolism', 'The_Tartronate_Semialdehyde_Hub']","['Glucarate dehydratase (EC 4.2.1.40)', 'Glucarate dehydratase (EC 4.2.1.40)']"
rxn00430,0.4304445763738205,0.08807545436834173,0.0024986771067271574,11,0.03340793096730204,0.0009477740749654735,NAD + Methanol <=> NADH + Formaldehyde + H+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05217,0.43135299514012604,0.06815955201395545,0.0014369343797868426,11,0.025853623177707237,0.000545044075091561,L-Aspartate + H+ <=> L-Aspartate + H+,"['Experimental Subsystems', 'Miscellaneous']","['-', '-']","['Transporters_In_Models', 'ZZ_gjo_need_homes']","['Anaerobic C4-dicarboxylate transporter DcuB', 'Proton/aspartate symport protein']"
rxn00961,0.43277163801212487,0.00743179542573677,0.0006767525547332883,2,0.0005125376155680531,4.667258998160609e-05,NADH + O2 + 2.0 H+ + 4-Hydroxybenzoate <=> H2O + NAD + CO2 + Quinol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn02250,0.4330988494563715,0.03666921071407511,0.0011897753286428366,13,0.01643792204424057,0.0005333475611157543,"H2O + O2 + 1,3-Propanediamine <=> NH3 + H2O2 + 3-Aminopropanal",['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn03991,0.4343351374987166,0.10886925932153935,0.0029105454366919817,10,0.03754112390397908,0.0010036363574799938,NADPH + 2.0 O2 + 2.0 NO <=> NADP + H+ + 2.0 Nitrate,"['Stress Response', 'Stress Response', 'Stress Response']","['-', '-', 'Oxidative stress']","['Bacterial_hemoglobins', 'Flavohaemoglobin', 'Glutaredoxins']","['Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17)', 'Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17)', 'Flavohemoprotein (Hemoglobin-like protein) (Flavohemoglobin) (Nitric oxide dioxygenase) (EC 1.14.12.17)']"
rxn04661,0.4349688893749663,0.0391628146544229,0.009110631729577318,6,0.008102651307811636,0.0018849582888780657,NADP + Quinate <=> NADPH + H+ + 5-Dehydroquinate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00916,0.4367626409912056,0.14731963968870862,0.030708758349333946,15,0.07619981363209066,0.01588384052551756,ATP + NH3 + XMP <=> PPi + AMP + 3.0 H+ + GMP,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00292,0.4390681003584228,0.006312480676079561,0.0003014702461091001,1,0.00021767174745101933,1.0395525727900004e-05,H2O + UDP-N-acetylglucosamine --> UDP + N-Acetyl-D-mannosamine,"['Cell Wall and Capsule', 'Cell Wall and Capsule', 'Cell Wall and Capsule', 'Cell Wall and Capsule', 'Experimental Subsystems', 'Experimental Subsystems', 'Virulence']","['Capsular and extracellular polysacchrides', 'Capsular and extracellular polysacchrides', 'Capsular and extracellular polysacchrides', 'Capsular and extracellular polysacchrides', '-', 'Clustering-based subsystems', '-']","['CMP-N-acetylneuraminate_Biosynthesis', 'Legionaminic_Acid_Biosynthesis', 'Sialic_Acid_Metabolism', 'Vibrio_Polysaccharide_(VPS)_Biosynthesis', '271-Bsub', 'Lipopolysaccharide_biosynthesis_2', 'Streptococcus_agalactiae_virulome']","['UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)', 'UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)', 'UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)', 'UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)', 'UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)', 'UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)', 'UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)']"
rxn12630,0.4390681003584228,0.0021041602253598535,0.0002796758064748407,1,7.255724915033978e-05,9.643993326718645e-06,H+ + N-Acetyl-D-glucosamine <=> H+ + N-Acetyl-D-glucosamine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn30061,0.4399705727718148,0.020866150925710453,0.000701228879130586,6,0.0043171346742849215,0.00014508183706150055,L-Serine --> Pyruvate + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn09699,0.4409422639675062,0.006631303797002548,0.0002093075319978507,7,0.0016006595372075117,5.052250772361913e-05,2-Oxoglutarate + L-Malate <=> 2-Oxoglutarate + L-Malate,['Experimental Subsystems'],['-'],['Transporters_In_Models'],['2-oxoglutarate/malate translocator-like protein']
rxn05484,0.4411232022304315,0.03965917367290843,0.0026490918236756534,23,0.03145382739575496,0.002101003860156553,H+ + Acetoacetate <=> H+ + Acetoacetate,"['Fatty Acids, Lipids, and Isoprenoids']",['-'],['Polyhydroxybutyrate_metabolism'],['Short chain fatty acids transporter']
rxn00355,0.4423413021665952,0.051043451004257744,0.0039681629353925845,3,0.005280357000440456,0.0004104996140061294,UTP + D-Galactose 1-phosphate <=> PPi + UDP-galactose,"['Carbohydrates', 'Experimental Subsystems']","['Di- and oligosaccharides', '-']","['Lactose_and_Galactose_Uptake_and_Utilization', 'Sugar_catabolome_in_Shewanella_species']","['Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)', 'Galactose-1-phosphate uridylyltransferase (EC 2.7.7.10)']"
rxn13150,0.44277799767556814,0.021904993115494306,0.0005299757642756537,4,0.0030213783607578354,7.310010541733155e-05,2.0 H2O + ATP + 10-Formyltetrahydrofolate <=> O2 + ADP + Phosphate + H+ + 5-Methyltetrahydrofolate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00521,0.44396765530057586,0.07595020720140666,0.01278901642928835,16,0.041903562593879534,0.0070560090644349515,H2O + L-Tyrosine <=> NH3 + Pyruvate + Phenol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn15071,0.4442823852958219,0.011955915542779335,0.0009800435029479386,3,0.0012368188492530346,0.00010138381064978676,NADP + Sorbitol 6-phosphate <=> NADPH + H+ + beta-D-Glucose 6-phosphate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn03426,0.4444807127431098,0.006851314915950292,0.0012056443176559817,3,0.0007087567154431336,0.0001247218259644119,D-Aspartate + 4-Hydroxy-2-oxoglutarate <=> Oxaloacetate + 4-Hydroxy-L-glutamate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn15213,0.4454977725594243,0.08534950435239679,0.0016226394580243656,7,0.020601604498854398,0.0003916715933162262,beta-D-Glucuronic acid <=> D-Fructuronate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn30312,0.4462222222222222,0.0021487426431246654,0.00029472035556178645,1,7.409457390085053e-05,1.0162770881440911e-05,Tetrahydrofolate + S-Aminomethyldihydrolipoylprotein <=> 5-10-Methylenetetrahydrofolate + Dihydrolipolprotein + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05178,0.44644084958342245,0.009549790918472132,0.0010922320712930566,3,0.000987909405359186,0.00011298952461652309,H2O + ATP + D-Aspartate <=> ADP + Phosphate + H+ + D-Aspartate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn12530,0.4481039432627218,0.008430839524207584,0.001004859799817086,3,0.0008721558128490605,0.0001039510137741813,H+ + D-Aspartate <=> H+ + D-Aspartate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn30006,0.44816383326455655,0.008894037946534043,0.0003815956345353194,5,0.0015334548183679382,6.579235078195162e-05,H2O + H+ + dCTP --> dUTP + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn30021,0.448175215340639,0.01616463312947916,0.0016881490674062305,8,0.004459209139166665,0.00046569629445689114,H2O + D-Glucosamine phosphate <=> D-fructose-6-phosphate + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01857,0.4487521845279159,0.08915250878036694,0.002749717735984627,2,0.006148448881404617,0.0001896357059299743,NAD + D-Altronate <=> NADH + H+ + D-Tagaturonate,['Carbohydrates'],['Monosaccharides'],['D-Galacturonate_Utilization'],['Altronate oxidoreductase (EC 1.1.1.58)']
rxn05152,0.4492412757523338,0.05671920903436904,0.0010578503068139945,11,0.021514182737174464,0.0004012535646535841,H2O + ATP + L-Aspartate --> ADP + Phosphate + L-Aspartate + H+,"['Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport']","['-', '-', '-', '-', 'ABC transporters', 'ABC transporters', 'ABC transporters', 'ABC transporters']","['Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'ABC_transporter_glutamate_aspartate_(TC_3.A.1.3.4)', 'ABC_transporter_glutamate_aspartate_(TC_3.A.1.3.4)', 'ABC_transporter_glutamate_aspartate_(TC_3.A.1.3.4)', 'ABC_transporter_glutamate_aspartate_(TC_3.A.1.3.4)']","['Glutamate Aspartate periplasmic binding protein precursor gltI (TC 3.A.1.3.4)', 'Glutamate Aspartate transport ATP-binding protein gltL (TC 3.A.1.3.4)', 'Glutamate Aspartate transport system permease protein gltJ (TC 3.A.1.3.4)', 'Glutamate Aspartate transport system permease protein gltK (TC 3.A.1.3.4)', 'Glutamate Aspartate periplasmic binding protein precursor gltI (TC 3.A.1.3.4)', 'Glutamate Aspartate transport ATP-binding protein gltL (TC 3.A.1.3.4)', 'Glutamate Aspartate transport system permease protein gltJ (TC 3.A.1.3.4)', 'Glutamate Aspartate transport system permease protein gltK (TC 3.A.1.3.4)']"
rxn05303,0.44947359048900015,0.10517736653694834,0.001958504025149501,5,0.018134028713266956,0.00033767310778439673,L-Arginine + H+ <=> L-Arginine + H+,['Amino Acids and Derivatives'],"['Arginine; urea cycle, polyamines']",['Arginine_and_Ornithine_Degradation'],['Arginine permease RocE']
rxn18495,0.45045452427167704,0.07999104756281548,0.00428523495361126,9,0.02482480786432205,0.0013299005028448738,H2O + ATP + Melitose --> ADP + Phosphate + H+ + Melitose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn29985,0.4506081320738902,0.008383539201068092,0.0004663649961109542,5,0.0014454377932876022,8.040775795016451e-05,H2O + H+ + Adenosine --> Inosine + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn06402,0.4507330945960728,0.09453105201774371,0.017761621126734642,2,0.006519382897775428,0.001224939388050665,UDP-glucose + ROH <=> UDP + D-Glucoside,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn02005,0.45128558272468555,0.02386360824995472,0.0029248258362235113,3,0.002468649129305661,0.0003025681899541563,Phosphoenolpyruvate + TRHL <=> Pyruvate + Trehalose 6-phosphate,"['Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Regulation and Cell signaling']","['Di- and oligosaccharides', 'Di- and oligosaccharides', 'Sugar alcohols', 'Sugar alcohols', '-', '-', '-', '-', '-', '-', '-', '-', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', '-']","['Trehalose_Uptake_and_Utilization', 'Trehalose_Uptake_and_Utilization', 'Mannitol_Utilization', 'Mannitol_Utilization', 'PTS_uptake_system_scrtach', 'PTS_uptake_system_scrtach', 'Sugar_catabolome_in_Shewanella_species', 'Sugar_catabolome_in_Shewanella_species', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Fructose_and_Mannose_Inducible_PTS', 'Fructose_and_Mannose_Inducible_PTS', 'Galactose-inducible_PTS', 'Galactose-inducible_PTS', 'Sucrose-specific_PTS', 'Sucrose-specific_PTS', 'HPr_catabolite_repression_system']","['PTS system, trehalose-specific IIB component (EC 2.7.1.69)', 'PTS system, trehalose-specific IIC component (EC 2.7.1.69)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'PTS system, trehalose-specific IIB component (EC 2.7.1.69)', 'PTS system, trehalose-specific IIC component (EC 2.7.1.69)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system']"
rxn28604,0.4513420736903169,0.042048145133745225,0.0032503543840807377,8,0.011599488312757304,0.0008966494852636518,H+ + Inosine <=> H+ + Inosine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn31356,0.45165188548379226,0.16315408354107883,0.00813177833038403,27,0.1519020777796251,0.007570966031736856,alpha-D-Glucose <=> D-Glucose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00022,0.45167517303262894,0.004905801806756507,0.000494215483446094,3,0.0005074967386299834,5.112573966683731e-05,H2O + Maltose --> 2.0 D-Glucose,"['Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Experimental Subsystems', 'Experimental Subsystems']","['Di- and oligosaccharides', 'Di- and oligosaccharides', 'Di- and oligosaccharides', 'Di- and oligosaccharides', '-', '-']","['Maltose_and_Maltodextrin_Utilization', 'Maltose_and_Maltodextrin_Utilization', 'Maltose_and_Maltodextrin_Utilization', 'Sucrose_Metabolism', 'Sugar_catabolome_in_Shewanella_species', 'Sugar_catabolome_in_Shewanella_species']","['Alpha-glucosidase (EC 3.2.1.20)', 'Maltodextrin glucosidase (EC 3.2.1.20)', 'Oligo-1,6-glucosidase (EC 3.2.1.10)', 'Maltodextrin glucosidase (EC 3.2.1.20)', 'Alpha-glucosidase (EC 3.2.1.20)', 'Maltodextrin glucosidase (EC 3.2.1.20)']"
rxn09673,0.45201720079791075,0.11843741658161099,0.008753489373987058,11,0.04492453732405934,0.0033202890728916425,H+ + Maltose <=> H+ + Maltose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn09662,0.4529801324503311,0.007677629363564933,0.0008125088171674928,1,0.00026474584012292873,2.8017545419568718e-05,Sorbitol <=> Sorbitol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01953,0.4546152454062311,0.029697409218014604,0.0015926925333093372,3,0.0030721457811739247,0.00016476129654924176,UDP + N-Acetyl-D-mannosamine <=> H2O + UDP-N-acetyl-D-mannosamine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn12587,0.45555175012206467,0.02473226345606569,0.0008586393150232539,3,0.0025585100126964506,8.88247567265435e-05,H+ + D-Mannitol <=> H+ + D-Mannitol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00317,0.4555942654698806,0.06556095046235706,0.0042950159716803535,8,0.018085779437891605,0.0011848319921876837,2-Oxoglutarate + L-Lysine <=> L-Glutamate + 2-Aminoadipate 6-semialdehyde,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00347,0.4557483980814145,0.10321837743323967,0.005164183548999779,7,0.024914780759747505,0.0012465270635516707,L-Aspartate <=> NH3 + Fumarate,"['Amino Acids and Derivatives', 'Experimental Subsystems']","['Glutamine, glutamate, aspartate, asparagine; ammonia assimilation', 'Central carbohydrate metabolism']","['Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis', 'Fumarate_respiration_and_methabolism']","['Aspartate ammonia-lyase (EC 4.3.1.1)', 'Aspartate ammonia-lyase (EC 4.3.1.1)']"
